trip_id,biker_id,from_station_id,to_station_id,tripduration,temperature
16149153,22297,253,292,9.133333333,68
14590538,21559,502,359,26.2,84.9
10249310,14131,116,141,16.21666667,69.1
14409564,15410,144,113,4.666666667,70
17294974,21859,365,181,27.08333333,30.9
10811589,13186,41,37,6.066666667,88
8881750,20935,72,52,16.76666667,66
2515572,14353,241,282,4.95,77
6559882,14665,117,156,3.383333333,82
14842516,20369,205,171,7,82
9864539,13631,54,54,9.816666667,77
6804674,12374,112,71,3.616666667,72
13716869,13514,43,192,7.483333333,52
15138672,14956,25,31,5.983333333,71.1
8042869,12397,71,133,5.483333333,59
12717034,22243,75,192,6.416666667,50
1634735,18740,186,275,21.96666667,75.9
8108349,11950,49,59,9.133333333,52
14005412,21547,130,374,5.183333333,60.1
4649785,12144,37,341,22.35,72
11504629,21339,23,176,4.533333333,78.1
8508560,17274,77,44,9.616666667,23
5476004,21096,115,154,5.216666667,80.1
7091881,13034,59,37,6.966666667,73
11898733,21531,192,21,6.2,73
3774195,16188,138,285,18.75,75
14792095,13618,85,177,14.05,75.9
13690767,14977,140,236,14.96666667,57
14936277,18381,309,507,29.21666667,79
9788746,14310,68,284,12.31666667,78.1
7865069,16074,75,215,10.51666667,51.1
5725500,10934,20,156,15.65,59
8672729,12047,177,313,4.816666667,44.1
4006843,19025,113,67,18.2,55.9
7589831,17016,284,59,9.566666667,59
13354150,16539,434,19,10.91666667,59
3514564,24046,154,229,3,72
12491013,13683,148,237,9.466666667,53.1
5366566,19771,337,48,5.85,66
7455655,14167,307,499,28.96666667,79
11998245,22472,257,115,10.9,72
13789956,19999,91,36,5.516666667,68
11778537,17363,383,205,9.083333333,78.1
4298578,19212,31,176,4.2,30.9
9492717,12211,42,208,16.56666667,62.1
11308142,18511,214,51,21.56666667,73
13898864,14202,299,127,8.216666667,55
1153576,20545,192,32,7.966666667,32
7694291,23978,183,128,2.066666667,72
4363210,23144,219,258,6.783333333,36
5629587,19409,77,282,14.96666667,70
12110356,18899,77,110,9.966666667,66.9
1778982,13031,98,74,7.8,62.1
7506130,19763,220,115,5.2,66.9
5488544,24501,283,211,12.4,62.1
15077788,12728,181,112,12.96666667,84
16719880,24844,300,163,14.98333333,62.1
5391715,24929,300,324,5.083333333,79
13647701,20583,61,309,8.783333333,64
14721735,15930,250,220,18.78333333,73
7927586,22237,223,67,7.383333333,42.1
1304096,15937,143,25,22.93333333,37.4
10760330,24989,6,35,17.83333333,66
5638807,12745,268,86,21.8,82
12383872,13888,133,48,6.1,81
14239888,12010,24,236,13.46666667,71.1
5634544,10489,210,130,3.783333333,79
14125919,16080,35,110,6.3,59
13741589,24589,37,43,5.416666667,52
15642402,20146,162,48,23.43333333,73.9
13449286,12176,89,192,6.733333333,46.9
11502454,13956,20,118,7.533333333,82
10653605,18125,77,233,4.666666667,84
4024002,11920,234,325,7.133333333,46
11445886,16757,308,300,19.18333333,73
8619391,22906,164,43,6.5,19.9
5411973,11163,174,44,5.833333333,48
17098028,23529,274,197,22.56666667,44.1
14247784,14727,191,89,5.9,60.1
16891057,17176,133,192,8.066666667,62.1
1240109,13232,49,13,26.88333333,41
3248321,16955,195,44,3.6,84
12135481,20295,46,331,6.35,63
13978110,21254,240,246,6.716666667,51.1
13415577,14456,462,344,4.866666667,24.1
4408538,24541,329,173,18.6,9
15158974,13489,177,324,4.3,78.1
12159766,22315,56,97,26.38333333,63
15967331,16029,89,90,10.51666667,71.6
4267706,24760,175,338,11.33333333,50
12834107,16409,108,320,6.766666667,51.1
16127299,16642,313,126,9.516666667,70
10679884,20547,174,283,6.316666667,78.1
13333102,20741,59,125,17.2,33.1
4500582,22881,289,36,16.61666667,35.1
6347956,12863,341,76,18.7,66.9
12525822,14837,240,226,22.66666667,62.1
7832306,23984,115,94,11.1,57.9
16171764,13682,195,51,6.15,68
16639234,12645,158,315,7.233333333,73
12210833,23921,181,174,6.566666667,79
2150130,19353,164,49,4.05,90
6082933,11152,182,291,2.516666667,79
11554668,14262,76,145,12.21666667,82.9
14513301,22909,127,100,18.4,77
16676868,18146,90,21,12.68333333,66
7878267,23610,110,141,12.71666667,55.9
17314935,23901,134,91,7.416666667,32
13631930,12216,286,174,3.333333333,54
17344352,20637,342,77,13.83333333,55.9
11341073,15356,302,67,2.033333333,73.9
8310215,11561,107,39,9.1,55
17370021,23492,192,21,7.283333333,41
9308235,23375,19,261,7.116666667,64
11786173,24788,613,617,11.23333333,77
8880019,12122,419,248,6.033333333,60.1
14750722,14242,459,459,17.38333333,69.1
16068529,19498,227,166,9.133333333,68
15697274,20213,287,394,8.883333333,79
11407311,12656,181,291,9.616666667,82.9
7742698,15423,168,174,16.73333333,55
8992564,19054,172,43,16.53333333,48
5024933,18994,316,251,11.9,75
14267016,10718,175,37,4.033333333,61
13534174,12014,211,85,4.75,51.1
5019186,23874,74,140,7.066666667,66.9
17118142,24373,54,130,16.01666667,39.9
8445503,17179,225,53,13.75,46.9
2398182,24010,47,176,10.21666667,73
4116888,11215,224,332,7.683333333,39.2
14848737,23196,81,110,7.25,79
16488210,20255,84,50,19.11666667,66
14367401,17068,67,191,24.36666667,60.1
1223830,13662,176,164,14.93333333,30.9
13928186,20664,18,366,33.25,45
12967216,24511,194,192,9.016666667,39.9
8518294,10121,37,286,2.85,37.9
11822950,13390,195,24,8.5,75
14423225,12485,117,115,11.88333333,78.1
15376591,15442,103,107,4.4,71.1
5059967,23475,238,239,8.066666667,50
9330877,18599,210,20,12.46666667,79
13451723,19626,119,285,4.166666667,41
8968935,11815,72,52,13.91666667,41
10408199,20646,313,224,10.35,70
10708843,18108,31,220,21.96666667,82
16826494,19576,457,458,7.433333333,62.1
16522226,12037,282,108,3.616666667,68
4102251,19959,114,318,6.7,52
1759454,11763,296,300,3.1,69.1
10114751,12757,287,143,21.01666667,90
6486816,22145,273,7,16.81666667,79
11181854,21017,177,459,26.86666667,86
5000527,11086,21,133,16.01666667,48.9
13367406,10623,140,133,8.35,45
3646404,20110,141,212,13.7,60.1
4558490,12704,67,220,7.85,19
7864081,14367,13,87,5.383333333,48
13718860,10958,67,343,3.516666667,51.1
14068154,17539,425,426,6.183333333,71.1
17292032,11301,461,458,2.966666667,48
14171048,15134,39,192,4.416666667,64
8689840,12881,153,156,7.016666667,35.1
13959758,13740,340,117,10,60.1
7817072,17279,212,7,10.96666667,57
2186805,19721,75,49,6.9,80.1
5217896,22211,53,91,8.05,71.6
6700028,24504,86,18,10.61666667,72
12096530,15268,274,282,5.5,64.9
13388469,19849,280,206,7.016666667,37
10512468,23945,107,158,24,66.9
4848655,23336,237,72,9.033333333,57
8368244,18211,112,15,11.73333333,34
8357732,21601,41,211,16.75,43
13892521,22835,174,181,11.03333333,57.9
8088865,22908,153,227,6.616666667,55
10642771,12554,89,75,7.716666667,86
4095892,21872,29,35,18.2,53.1
13582563,23090,302,20,8.316666667,64
16562586,16719,191,287,2.283333333,73
5626828,12434,20,166,15.86666667,78.1
15451744,24944,158,123,7.5,78.1
7901553,15546,280,148,11.81666667,66.9
12319262,23973,241,75,7.433333333,45
12621055,16453,41,282,9.6,55
4386782,20404,75,100,7.333333333,33.1
8868295,19862,131,117,7.3,46.9
17013482,16702,197,125,12.65,62.1
12742774,19449,37,61,26.58333333,46
10773276,15253,457,449,8.783333333,82
3989370,10538,342,282,13.25,48
10422050,13954,43,72,18.48333333,75.9
9263549,15898,47,289,16.16666667,66.9
8464186,19216,48,31,3.4,53.1
14374495,13818,501,260,5.383333333,73
9267954,17173,471,470,4.316666667,68
13443714,15234,46,66,6.933333333,45
4174799,21487,174,33,7.533333333,42.1
16964746,22075,576,576,13.15,62.1
15700960,19727,131,347,5.3,75.9
8619699,18115,125,283,9.616666667,21.9
10987108,24437,161,313,20.61666667,73
3796598,21667,58,285,13.16666667,63
1228380,10950,346,21,5.066666667,28
13373745,24886,51,191,6.233333333,48
9857937,13093,17,199,17.6,75.9
16260435,18120,138,75,19.73333333,52
3865117,13557,164,289,11.16666667,55.9
17239870,24380,33,47,7.516666667,28
8521547,23840,220,349,4.733333333,35.1
10976602,13292,331,31,10.16666667,81
10628751,24341,13,165,12.43333333,80.1
10221515,10766,49,332,35.41666667,88
14665716,19280,21,107,4.8,79
7261283,18778,315,58,9.333333333,78.1
7431764,24780,294,460,6.216666667,51.1
4124989,23648,340,13,4.383333333,35.1
8501925,21876,174,39,6.666666667,27
17415337,19320,180,340,13.56666667,63
4479424,22446,240,232,5.033333333,27
2634692,16742,177,334,10.56666667,69.1
1335405,12628,216,305,4.2,41
9566093,19760,192,183,17.83333333,66.9
7288925,10418,85,465,27.36666667,80.1
16322796,16266,313,220,3.05,70
11255079,15837,145,364,15.41666667,81
5306585,16513,219,305,11.66666667,72
13498121,14500,107,50,9.9,46
12720195,10226,515,597,5.133333333,36
10794741,22739,453,354,11.9,88
8431817,18892,52,26,5.216666667,43
10685590,13028,40,199,12.15,82.9
8533117,12955,72,120,6.516666667,37
2439749,19529,347,230,8.116666667,69.1
13356885,19003,57,14,7.866666667,55
5988249,23581,51,286,4.933333333,73
17104715,24535,195,174,9.616666667,57.9
17462681,16427,195,174,9.166666667,19
5699346,22513,134,320,6.866666667,77
11749875,23694,305,210,5.516666667,78.1
12874469,20393,230,308,3.766666667,30.9
10153214,18532,48,230,27.5,84
8959840,24649,301,27,6.3,52
7015165,10837,164,91,4.15,73
6159268,20684,196,23,12.71666667,69.1
10522770,13015,220,324,3,84.9
3843516,12337,301,60,8.983333333,48
11073550,20798,74,75,10.83333333,72
10429510,10723,58,20,8.666666667,66
7999075,16111,192,74,7.816666667,70
11824866,17761,144,340,5.583333333,73
14246645,22371,301,342,31.06666667,55.9
1312657,20488,190,67,4.533333333,43
13456370,13590,321,37,6.733333333,35.1
4981403,14668,52,283,6.366666667,54
11390383,13311,100,26,8.05,84
14730746,17642,76,125,29.06666667,73
6295315,24302,126,172,7.1,88
14534761,16290,5,43,7.3,87.1
5720301,20104,286,177,31.16666667,64.4
10163287,20631,505,126,22.76666667,70
17062634,18456,306,312,2.65,66.9
7056955,15822,55,108,7.083333333,79
6314293,23635,53,130,24.63333333,82
8157492,12119,52,91,9.566666667,63
1867441,12532,344,298,7.15,72
2880483,13856,177,157,7.966666667,82.4
8864464,20407,36,33,3.666666667,45
14775967,16395,181,110,3.133333333,64.9
16287044,13190,334,454,20.73333333,68
1813447,12582,249,326,17.58333333,79
6420713,15482,59,57,6.833333333,84
7016455,19577,90,177,25.65,73
13880237,13988,191,16,15.35,52
9761569,21783,203,205,8.916666667,73.9
9600333,11706,77,36,5.1,48.9
8818180,12444,74,53,2.533333333,44.1
16068499,21329,24,110,6.166666667,68
7208746,21084,142,191,11.68333333,82.9
9270433,18112,198,192,3.816666667,57
4271393,14843,49,321,6.466666667,28
2189373,23308,345,247,11.33333333,82.9
15384414,14306,210,219,9.516666667,82
4467431,19929,254,318,6.166666667,30.9
15858668,21281,107,133,10.15,73.9
2729559,14280,192,195,10.8,64.9
4042472,22807,306,227,9.483333333,55
17234458,15171,182,329,14.46666667,21
9480700,24026,320,261,3.233333333,55.9
15005310,15988,182,310,20.13333333,77
4113940,13107,77,68,3.916666667,41
2575589,11669,195,174,9.1,77
12642169,17674,205,285,18.71666667,68
11686007,10409,13,127,6.566666667,66.9
4401414,21706,57,59,4.75,39.9
6745890,18966,50,36,2.283333333,73
13981673,19261,337,301,9.9,73
16621696,11906,322,417,3.85,77
8956546,20022,75,43,6.9,39.9
16782230,23803,96,87,22.46666667,75.9
15950466,16418,3,2,8.15,81
10266651,17828,18,255,15.38333333,68
15919742,17554,17,219,14.66666667,73
8876751,23668,341,72,18.9,55.9
1373884,22921,91,52,7.483333333,54
17305920,21201,46,143,10,50
1293554,19263,164,49,8.8,30
12033048,16511,289,268,13.41666667,70
6106340,20600,38,26,7.333333333,64
10848523,11184,176,164,15.41666667,79
2971670,12351,30,196,16.96666667,63
16287741,11252,195,192,15.61666667,68
6728677,21753,137,368,12.55,82
11328485,23173,229,117,7.4,70
15559454,13941,140,18,7.05,75
1960362,23710,325,304,28.4,59
14579616,22925,299,230,8.933333333,79
10289321,23949,434,55,28.33333333,79
5564831,14097,77,283,4.6,75
10947732,11191,320,282,9.983333333,82
16508396,12224,58,331,11.58333333,69.1
1464700,24658,27,337,8.433333333,64.9
12228161,20071,496,497,5.016666667,66
7349920,22370,212,182,9.55,86
9013737,17027,75,31,12.06666667,37.4
7963829,19915,419,423,11.11666667,54
9845289,19415,198,134,5.966666667,77
4894609,17969,52,287,7.833333333,75.9
4493467,19773,110,49,7.766666667,34
6560788,10555,118,113,9.75,80.1
2530882,18333,272,351,26.46666667,79
15189247,14293,283,75,7.55,70
1739188,19317,29,69,8.7,69.1
10259019,24525,67,188,4.816666667,73.9
14526403,19481,69,310,4.416666667,71.1
5047354,20561,176,181,5.4,62.1
14657401,14010,254,133,40.73333333,68
5399055,21227,176,289,5.016666667,78.8
5955640,16124,240,306,2.183333333,62.1
14569089,12249,278,280,10.28333333,82
14583436,16580,182,126,9.083333333,77
5277767,22447,289,7,20.46666667,57
9471861,23253,341,255,6.666666667,68
6148147,19351,36,111,9.8,80.1
15475283,14637,229,299,9.85,82
10646384,15875,107,68,4.05,88
2982240,22073,77,128,15.75,75.9
4135289,17648,207,108,13.83333333,41
15063141,16352,164,34,15.23333333,75.9
1669586,24094,192,140,9.783333333,52
13653201,21128,74,110,5.116666667,78.1
14993074,13994,98,74,11.56666667,75.9
11660656,15381,81,273,13.26666667,73
11656232,10116,39,35,16.71666667,73
12781776,10329,100,168,20.43333333,63
8512499,10563,96,217,5.766666667,45
16399807,13579,44,174,7.666666667,72
15829665,19672,240,254,2.383333333,75
14654210,13828,118,141,3.1,64.9
7738206,18174,506,508,9.816666667,59
6939715,20018,61,313,21.98333333,88
11220965,11751,291,287,15.58333333,75.9
5845328,17252,256,240,2.4,61
16553991,15083,21,89,9.5,93
16911058,20644,364,192,9.2,57
14636154,11066,74,211,6.2,59
1203160,13804,25,192,17.85,19
15838996,10089,134,49,8.133333333,73
16685996,20538,320,32,5.166666667,64
5073874,11838,287,196,11.56666667,68
7369734,14490,374,116,10.18333333,70
3831384,10907,66,75,4.733333333,71.1
6133660,15536,28,249,45.63333333,71.1
2036605,22112,66,321,15.8,70
8579356,18948,264,174,10.1,39.9
13420683,15832,181,66,4.733333333,37
16626674,16437,77,49,5.35,90
10681551,22284,46,291,3.816666667,78.1
15141874,15666,62,268,32.51666667,70
13103753,13341,394,112,11.68333333,27
7665822,12039,153,58,16.78333333,69.1
17283098,18169,454,457,5.5,37
5106105,20115,225,239,28.1,53.1
16997383,13173,273,59,5.65,68
5118135,14278,118,287,18.6,64
7974268,18937,49,33,3.95,51.1
4924902,14276,417,420,8.7,41
4823311,15734,56,46,8.533333333,46.9
2962351,24800,176,301,3.25,79
9848636,15135,485,344,19,70
5020745,20498,212,140,9.233333333,71.1
10215393,24019,173,176,7.916666667,90
15219480,19330,18,195,7.733333333,75
17297586,18996,24,24,21.71666667,32
17509568,11590,51,192,5.416666667,30
15034730,11871,268,26,11.5,71.1
1372262,11429,287,35,11.86666667,59
8597066,12576,43,51,4.35,32
11717611,18622,325,459,14.7,84
16241694,16382,314,344,4.716666667,55.9
6140752,13083,41,174,9.616666667,70
9763356,12101,145,94,19.96666667,75
7576806,11343,126,25,13.75,64
7798567,17004,156,157,3.666666667,57.9
7054522,23420,76,35,7.25,79
14582988,11078,20,118,4.166666667,75
14078778,14510,154,118,18.55,64
14942690,23584,161,180,11.36666667,72
15705857,20913,41,81,7.55,64.9
17106883,11294,226,227,7.55,55
6638072,21825,7,291,18.46666667,82
14349536,17275,273,414,11.61666667,70
7653874,17127,342,30,18.76666667,70
5231564,24147,31,140,3.05,51.1
8128063,13995,138,165,22.05,55
15745634,21297,177,156,9.733333333,73
5131857,23689,81,91,4.616666667,53.1
8028943,12569,75,91,2.75,73
17175844,13127,109,36,8.316666667,43
3987947,17736,86,138,11.31666667,46
11580962,16099,225,113,2.3,73.9
11378733,11106,283,176,14.81666667,77
3171675,20006,284,74,14.48333333,69.1
7403008,15626,93,511,22.31666667,60.1
6980377,16538,174,199,10.28333333,80.1
3938857,20188,61,31,18.56666667,61
3960880,15128,283,51,6.016666667,54
10833118,21378,164,53,6.25,86
3026970,11767,26,212,6.533333333,69.1
4352630,11425,347,190,11.35,50
4172159,22426,301,48,8.766666667,44.1
1738889,19104,164,49,7.6,73
6697231,22877,45,42,19.66666667,72
6711548,11522,85,459,29.88333333,79
16702939,18536,50,43,5.983333333,62.1
17075173,10745,326,314,7.45,52
5377976,14705,177,334,9.833333333,80.1
11501306,22444,98,80,7.466666667,82.9
2924447,15377,300,303,8.9,71.1
13120589,24857,129,241,8.533333333,37
10858599,15802,253,344,5.883333333,90
16856840,22820,459,117,25.51666667,77
13528726,18412,172,324,16.75,55.9
16437769,24381,195,91,7.916666667,87.1
10216105,16460,149,148,5.516666667,91
11285437,12090,35,268,14.48333333,80.1
16877857,24404,174,376,17.18333333,79
8903991,15873,74,286,9.5,46.9
5462258,11959,112,74,12.86666667,60.1
12410590,12661,29,37,17.2,64.9
6354358,20703,302,220,5.033333333,82
12620475,11203,49,56,11.21666667,55
3231146,11980,88,80,2.166666667,77
7949106,14465,115,153,3.65,66
9621031,15834,175,283,4.1,66.9
17397356,11176,168,15,13.16666667,54
9698858,22172,35,26,4.166666667,84
5796266,15178,22,317,6.016666667,80.1
11503332,12095,329,329,2.183333333,79
15282331,14158,126,38,15.48333333,86
13786429,11907,289,181,9.083333333,60.1
1155755,23366,47,91,9.833333333,21.9
16931168,22013,192,43,8.966666667,59
7448298,22676,483,490,7.483333333,57
10039593,20303,247,150,25.65,90
8040601,20478,322,420,5.5,61
7698894,21496,15,302,25.85,64.9
9379980,22854,340,156,3.566666667,45
3563399,15831,74,277,15.73333333,48.9
13358045,19321,29,286,15.26666667,53.1
13682242,13389,227,240,5.233333333,48
2642918,15632,177,231,23.51666667,77
16716630,23619,289,337,7.633333333,61
8739208,18368,287,38,4.466666667,21.9
13282362,17549,507,123,3.383333333,54
9943331,11030,137,108,7.45,75
16934858,16450,125,133,6.383333333,70
14301868,16161,127,257,15.46666667,81
15975687,18069,40,202,18.45,80.1
8536500,14967,255,43,7.816666667,35.1
7804005,10734,77,211,18.03333333,55
4516108,22405,72,59,4.066666667,36
12367254,15769,458,294,8.066666667,71.1
14567579,11534,60,289,6.316666667,73.9
16552508,17961,133,27,8.933333333,93.9
5459693,17702,96,327,16.78333333,71.1
5082841,22473,300,302,10.15,80.1
14651177,19493,76,177,21.11666667,68
3986004,16102,60,210,9.966666667,46.9
3571656,19005,49,56,9.233333333,54
11249778,13116,364,17,11.55,87.1
9220747,10210,154,227,6.716666667,78.1
2177372,21651,37,81,5.933333333,73.4
3702374,13260,284,90,17.1,71.1
6157292,16343,245,231,2.65,73
12755018,11550,603,604,3.933333333,55
7370537,18196,301,143,7.066666667,68
14232572,16839,289,66,15.88333333,66
16288384,15484,48,191,14.91666667,66.9
11063084,20629,349,28,10.96666667,81
10529122,23305,108,55,5.916666667,82.9
17391546,13316,74,66,4.966666667,45
4006404,22726,81,47,4.15,55.9
15593771,14835,118,20,6.1,62.1
15289326,17522,37,174,5.65,86
8937138,19666,152,303,12.28333333,48.9
5047919,17338,309,53,22.81666667,62.1
4335105,18097,234,215,38.85,30.9
3625224,14261,60,118,4.416666667,70
13191575,24922,30,217,8.466666667,26.1
9355417,17622,342,122,2.933333333,44.1
